AOD,cummulative_cr_amount,cummulative_dr_amount,channel,output
33,81556,92002,0,0
37,87657,41648,0,0
35,13286,69357,0,0
27,27917,67816,0,0
34,41562,13789,0,0
29,85924,68394,1,1
21,57017,63126,0,0
32,53974,87993,0,0
29,12499,97312,1,0
25,85823,63812,1,1
21,15323,84100,1,0
32,69460,69310,1,0
29,66199,89804,1,1
34,35189,7720,0,0
29,2607,80650,0,0
31,53296,31633,1,0
35,84547,93885,0,0
27,67402,83178,1,1
29,40144,38309,0,0
28,45866,97006,0,0
29,48491,63072,0,0
32,80864,20856,0,0
35,43657,42877,1,0
28,55100,47849,1,1
39,11700,79769,0,0
34,16542,77828,0,0
37,88323,20490,1,0
38,76879,48198,0,0
27,10327,42415,1,0
21,88883,65393,1,1
32,52829,70429,0,0
38,52377,43739,0,0
28,41226,4341,1,0
29,26626,32599,1,0
20,42805,8358,1,0
20,1312,3421,0,0
20,16509,93858,0,0
21,78541,61310,1,1
31,23199,12156,1,0
21,1949,39779,1,0
37,64756,65922,1,0
20,47315,17555,1,0
21,9492,13281,1,0
31,16971,46260,1,0
36,2960,27830,1,0
20,25568,91033,0,0
26,97844,72329,0,0
22,5032,46595,1,0
31,82775,17127,0,0
27,22196,11882,1,0
22,72116,51569,0,0
36,1796,79221,0,0
25,5720,5809,1,0
26,17390,19562,1,0
22,14268,3211,0,0
28,36733,2208,0,0
31,6167,12277,1,0
21,49311,11569,0,0
30,37181,40678,0,0
32,75193,60311,0,0
28,5238,65666,0,0
21,67444,27464,1,0
37,69171,32726,0,0
33,88439,47776,1,0
30,67097,20555,0,0
40,72382,32988,1,0
38,25512,40598,0,0
30,16174,95552,0,0
37,4970,89426,1,0
21,73541,58637,0,0
20,41969,93130,0,0
33,4400,83641,1,0
27,17822,12313,1,0
37,49291,35725,1,0
20,83543,5683,1,0
27,82928,49001,0,0
29,41311,38180,0,0
29,19744,32445,0,0
20,54747,19740,0,0
34,1029,78137,1,0
39,73221,92156,1,0
25,43015,66169,1,0
29,43582,63385,0,0
29,58473,78473,1,1
23,83752,61320,0,0
32,30854,3849,1,0
20,73324,54199,1,1
39,15117,52057,0,0
30,52390,97946,1,0
20,51748,12775,0,0
22,19768,16994,0,0
37,6436,45587,1,0
27,93734,46404,0,0
35,95748,80543,1,0
40,91189,93576,0,0
31,36379,43280,0,0
29,31712,45156,1,0
26,10944,66381,1,0
37,68740,91895,1,0
39,53734,85399,0,0
33,91123,92618,0,0
22,18522,68028,0,0
24,82013,57490,1,1
35,77643,87441,1,0
36,19165,41091,1,0
28,70056,86127,1,1
26,44616,80730,0,0
38,19065,97254,1,0
29,40155,59104,1,0
32,80686,66538,1,0
37,35412,55720,1,0
29,17923,24504,1,0
35,56471,64636,1,0
27,45326,29750,1,0
21,58131,50313,0,0
28,6290,72892,1,0
25,9518,88653,0,0
36,67641,35021,0,0
36,40836,48808,0,0
30,77380,61993,1,0
31,70949,94896,1,0
40,81003,56887,1,0
24,8890,92021,1,0
32,35051,81247,1,0
20,60471,69163,0,0
35,80657,13302,0,0
38,97050,84263,1,0
24,41181,80245,0,0
32,51600,17759,0,0
23,86726,62345,0,0
28,44651,75309,1,0
40,50301,81068,0,0
37,75699,46897,0,0
39,74665,94525,1,0
33,9232,59646,1,0
20,42425,66286,1,0
21,80531,25878,0,0
27,33117,51698,1,0
35,65320,95155,1,0
26,38183,80538,1,0
40,73293,30410,0,0
24,73930,44718,0,0
22,91011,10420,0,0
20,53223,31101,1,0
36,84441,55676,1,0
20,82806,37928,0,0
39,17625,4654,0,0
38,6689,49917,1,0
40,91465,15697,1,0
34,57190,62046,1,0
20,97035,87768,1,1
28,46080,82673,0,0
23,14021,77103,0,0
26,69471,31569,1,0
39,13517,22557,0,0
30,84902,6605,0,0
31,41345,45726,1,0
25,72090,25562,1,0
29,92702,72399,1,1
38,99339,16477,0,0
24,64198,60339,1,1
40,94352,29418,0,0
22,57943,77333,0,0
22,15641,30565,0,0
30,70956,72275,1,0
31,7597,34390,0,0
20,58799,34774,1,0
40,95664,92262,0,0
22,64016,68517,1,1
28,82107,99608,0,0
31,71627,53841,1,0
28,94265,80391,0,0
38,2875,37744,0,0
24,84231,47233,0,0
22,96401,80705,1,1
26,8920,77366,1,0
36,24203,39793,0,0
34,40267,27539,1,0
39,83482,2545,1,0
27,29678,26992,1,0
26,32555,75322,1,0
37,91956,74999,1,0
39,69388,70031,1,0
36,73299,58894,1,0
22,40471,44958,1,0
26,77243,47637,1,1
21,25170,3843,0,0
26,80736,67287,1,1
21,26630,72829,1,0
40,41631,36501,0,0
24,14796,91674,1,0
26,79967,81463,0,0
22,61380,60119,0,0
35,69926,54048,1,0
23,55405,80035,1,1
28,72882,37260,1,0
36,84184,62475,1,0
37,28722,46997,1,0
39,32513,57705,1,0
30,65364,36983,1,0
28,95793,85745,0,0
27,69294,68989,0,0
38,69861,72720,1,0
21,39659,85434,1,0
31,88277,48863,0,0
37,17281,83809,0,0
32,97228,92415,1,0
40,95531,4101,0,0
39,26554,98393,1,0
31,10616,85485,1,0
31,88511,92563,1,0
40,35639,56055,0,0
33,26896,97231,1,0
30,13187,16205,1,0
26,51781,22910,1,0
38,50298,70634,0,0
36,53207,89445,0,0
31,49801,49973,1,0
36,77604,8903,0,0
23,29900,92273,0,0
25,69783,17893,1,0
31,91511,63491,0,0
24,71146,84126,1,1
36,70773,43147,1,0
40,99564,19808,1,0
36,37913,12447,0,0
26,76312,86330,0,0
23,21784,84673,1,0
20,23452,56941,0,0
33,89897,88173,1,0
28,5217,4015,1,0
35,2141,49842,1,0
32,92097,2499,1,0
22,58118,63169,0,0
38,97015,7101,1,0
20,30458,75352,1,0
36,90995,22063,0,0
27,31877,19987,1,0
39,81210,41937,1,0
28,39094,88380,0,0
33,50028,90263,0,0
38,38420,86479,0,0
33,87043,85548,1,0
21,10140,17997,0,0
38,74690,80043,0,0
32,86519,45517,1,0
40,79383,33502,0,0
26,70083,72138,0,0
28,36226,69299,0,0
36,46709,81898,1,0
23,29017,32131,1,0
21,5278,34424,1,0
34,65192,85186,0,0
39,75065,30808,0,0
21,60548,68009,0,0
40,6094,71703,1,0
36,38745,99797,1,0
21,74563,80251,0,0
37,73422,45562,0,0
29,67157,78139,1,1
21,5127,26260,0,0
33,64670,25449,1,0
39,25621,61685,0,0
36,88942,33769,0,0
38,22599,98085,1,0
30,29636,49467,0,0
21,72073,41920,0,0
27,85612,41345,1,1
36,86233,10883,0,0
29,16978,71522,0,0
35,52565,63163,1,0
27,75551,8612,0,0
37,89574,65637,0,0
27,11385,2678,1,0
33,30489,35266,0,0
29,53443,15347,0,0
37,50636,90847,1,0
29,96270,73593,0,0
30,50992,55004,0,0
36,18102,16977,0,0
20,46253,89603,0,0
38,48958,48339,0,0
28,52349,52061,1,1
33,35756,18078,0,0
28,77945,74744,0,0
30,45724,80969,1,0
36,7391,17439,0,0
31,7051,64378,1,0
20,62278,80425,1,1
30,56529,37441,1,0
32,28954,5912,0,0
35,61670,32587,1,0
39,14529,57456,0,0
30,54043,62679,1,0
27,2386,34356,1,0
33,11596,71896,0,0
35,26740,97034,0,0
37,24728,9179,1,0
20,47575,4896,0,0
21,65887,46067,1,1
33,27493,60069,1,0
29,17660,40602,1,0
30,36003,67007,1,0
22,63751,24563,0,0
24,74458,55476,1,1
29,67378,55344,0,0
24,41555,7885,1,0
40,35299,31553,1,0
25,23947,45868,1,0
31,9619,50244,1,0
21,46730,8089,1,0
31,1630,43750,0,0
28,44768,4354,1,0
33,53648,31246,1,0
20,29828,37908,1,0
36,64865,46198,0,0
37,96168,63075,1,0
37,65039,22704,0,0
32,66476,24651,0,0
31,64013,49054,1,0
26,42119,90514,0,0
25,87980,70362,0,0
34,10732,1161,1,0
34,81253,59122,0,0
31,65024,22019,0,0
20,28513,20558,0,0
34,47997,85795,0,0
37,39016,67637,1,0
39,91958,38532,0,0
28,91706,69502,0,0
40,75594,83424,0,0
36,31041,9991,0,0
29,23254,82694,1,0
36,5859,42969,0,0
29,58088,10274,1,0
27,25575,97274,1,0
39,47322,73654,1,0
29,63475,78211,0,0
40,90067,78327,1,0
25,6885,89025,1,0
21,29081,21665,1,0
20,48695,89103,0,0
39,67637,52765,0,0
29,48356,40594,1,0
24,8762,27670,0,0
26,2325,3939,1,0
32,65442,67869,1,0
36,51300,16886,0,0
30,85619,35292,1,0
28,67448,44379,1,1
37,10224,64223,0,0
33,10166,87300,0,0
31,80688,72871,1,0
21,44989,71628,0,0
29,20113,39203,1,0
29,69054,46255,0,0
28,14893,23733,1,0
29,24038,40641,0,0
22,54677,82375,0,0
36,5133,18764,1,0
24,9923,28406,0,0
35,8728,48827,0,0
39,98345,90773,0,0
26,89654,85167,1,1
39,38888,47088,0,0
35,70177,60432,0,0
34,93951,84245,1,0
29,98500,70784,1,1
40,65238,15033,0,0
27,31375,79283,0,0
23,20592,66375,1,0
40,55127,24306,0,0
28,33466,44750,0,0
31,27760,26309,0,0
20,76852,36923,1,0
33,49220,73584,1,0
35,8409,4824,1,0
21,39952,49391,0,0
27,53990,97419,0,0
39,11309,11208,0,0
39,75305,93738,1,0
22,30566,19887,1,0
27,86020,64433,1,1
27,43804,5036,0,0
28,52830,2652,0,0
34,8648,97354,1,0
26,89651,13762,1,0
32,72780,7065,1,0
38,62566,59150,1,0
38,57133,15617,0,0
35,75000,91951,1,0
22,38062,17284,1,0
39,53987,16670,1,0
37,35213,70865,0,0
38,27066,87681,1,0
25,76479,36375,0,0
27,71716,68847,1,1
30,50017,51461,1,0
30,86253,45076,0,0
33,1144,81294,1,0
29,93158,98748,1,1
24,87436,33637,1,0
34,91108,1309,0,0
37,75762,87787,0,0
23,17262,44327,0,0
20,88966,9149,1,0
29,73136,52616,0,0
32,56848,75427,1,0
28,82394,7290,0,0
31,39194,72763,1,0
29,38713,31554,1,0
31,96715,45395,1,0
30,67557,70699,1,0
30,97739,4772,0,0
37,37518,54928,1,0
34,59204,31817,1,0
38,85781,49792,1,0
26,56994,34241,1,0
31,49631,84745,1,0
34,12104,74417,1,0
39,81873,33663,1,0
35,54304,39777,0,0
31,86960,27622,1,0
22,84083,40447,0,0
20,27977,67125,1,0
28,86936,82010,0,0
23,61513,75026,1,1
20,76532,25311,1,0
28,32558,14523,1,0
31,49919,29321,1,0
20,17758,79910,0,0
32,11695,96971,1,0
27,19100,47357,0,0
30,84599,85737,0,0
29,98546,42241,1,1
32,26444,6994,0,0
38,90358,63129,1,0
22,35817,23643,1,0
29,94157,68962,1,1
33,80538,20856,1,0
26,62234,41565,1,1
21,76178,41824,0,0
34,73580,23740,0,0
21,41171,45740,1,0
27,44038,66963,0,0
28,37870,72226,0,0
35,16455,89814,0,0
32,94653,68299,1,0
25,73464,38169,0,0
20,2308,25445,0,0
29,38857,38968,1,0
30,75654,5895,1,0
31,80295,96104,1,0
21,8949,33683,1,0
31,4024,23264,1,0
26,93872,32356,1,0
35,2924,50973,0,0
20,95610,75196,0,0
28,88718,20337,1,0
38,49970,38812,0,0
20,49323,86771,1,0
28,62218,95203,0,0
35,55762,36854,0,0
38,71146,60803,0,0
35,16124,69430,0,0
21,61678,59791,0,0
32,27971,93164,0,0
23,61906,35423,1,0
27,75721,97788,1,1
31,36211,74686,0,0
27,56353,7721,0,0
28,61612,51776,0,0
29,43466,37493,0,0
28,63635,13063,1,0
40,87745,33958,0,0
29,34631,96045,0,0
21,7805,25032,0,0
26,95230,30776,1,0
23,38239,81486,1,0
36,56093,26856,0,0
20,55785,14347,1,0
30,10609,56145,0,0
24,71628,88979,1,1
20,56177,71905,0,0
34,59253,60326,0,0
25,26810,39741,0,0
21,77364,64878,1,1
36,74150,33421,1,0
33,76707,57202,0,0
29,22811,66789,1,0
37,58409,12045,0,0
39,32089,72359,1,0
37,62129,58163,0,0
24,15905,75490,1,0
25,67357,89338,0,0
27,7137,96181,1,0
40,28087,95888,0,0
31,92868,36081,1,0
31,81347,7798,1,0
35,57910,26996,1,0
23,24735,37343,1,0
29,59959,8874,1,0
31,99622,70724,1,0
34,87453,62418,1,0
29,48586,81367,0,0
39,58651,37812,0,0
32,90673,60226,0,0
21,44531,63071,0,0
34,77828,38842,0,0
34,21495,99635,0,0
21,4277,31858,0,0
38,40997,22163,1,0
31,78133,15376,0,0
23,17703,84079,0,0
34,70945,34064,0,0
27,74930,81342,0,0
26,11568,87041,0,0
31,66385,96668,0,0
20,89839,6223,1,0
30,25525,37039,1,0
31,76470,86541,1,0
30,51698,91954,1,0
37,86791,88854,1,0
27,62029,83750,1,1
26,40946,93775,1,0
29,69256,81311,0,0
26,51761,63431,0,0
26,82584,92694,0,0
34,53004,66727,0,0
39,30119,85708,0,0
25,54836,68883,1,1
21,74474,40264,1,1
27,89810,45052,1,1
33,94124,67786,0,0
38,28700,91059,1,0
39,50589,25706,1,0
37,99430,5450,0,0
36,37103,12649,1,0
24,90920,57327,0,0
30,23876,44035,1,0
35,38798,23647,1,0
34,91512,52375,1,0
25,90446,85548,0,0
21,23344,42953,0,0
22,34499,71584,0,0
30,85825,42542,0,0
39,96389,62258,0,0
30,38338,64206,1,0
30,1774,3741,0,0
40,67645,79898,0,0
39,94234,72038,1,0
21,3928,11460,1,0
23,31048,59782,0,0
30,24042,1711,0,0
22,39585,7485,1,0
27,33374,66455,1,0
28,70985,1686,1,0
39,36055,29289,0,0
30,12712,1801,1,0
28,82795,48428,0,0
36,38545,78284,0,0
35,76257,25900,0,0
26,87062,20059,0,0
31,92173,11560,0,0
28,78089,68918,0,0
29,28157,18793,1,0
32,55462,51948,0,0
32,54935,39308,0,0
32,99729,84653,0,0
30,95548,59094,0,0
38,25900,45268,1,0
23,48612,21881,0,0
33,84008,59962,0,0
32,50312,52639,0,0
30,23932,2176,0,0
30,48752,59420,1,0
24,57832,98480,0,0
28,91127,89870,1,1
32,70474,91599,1,0
30,70350,71497,1,0
26,20875,22152,1,0
30,62580,25006,0,0
28,44527,86041,0,0
40,33450,50509,0,0
25,25673,10700,1,0
37,3050,25699,1,0
40,20998,62235,0,0
29,89663,50390,1,1
22,39048,19996,1,0
37,54021,91034,0,0
27,35245,63206,1,0
39,42301,25417,1,0
31,45823,81937,1,0
30,75892,42181,1,0
20,86359,35329,1,0
20,37072,32990,0,0
35,69286,72465,1,0
31,27420,60712,0,0
30,3263,59495,1,0
38,73335,23397,0,0
40,98984,80262,1,0
38,10616,32414,1,0
22,80265,38014,1,0
35,11304,53350,0,0
29,87199,89996,1,1
37,73921,82664,1,0
22,47653,9884,1,0
37,7595,15306,1,0
37,28907,73701,1,0
30,20086,51637,0,0
29,68375,53145,1,1
30,90025,83456,0,0
21,85469,73063,0,0
40,64116,1785,0,0
30,61328,22975,0,0
32,45023,87716,0,0
24,83691,38193,1,0
40,94131,26979,0,0
40,98315,65778,1,0
39,44073,56993,1,0
38,72411,49959,1,0
34,70559,7158,0,0
27,75398,43458,1,1
22,79582,63764,0,0
25,78048,64949,1,1
22,77349,30059,0,0
29,84841,29079,1,0
37,78621,79519,0,0
40,89685,34399,0,0
36,3151,24883,0,0
27,63233,91806,1,1
37,63195,94534,1,0
22,98639,16231,0,0
30,26708,98531,0,0
33,73965,96507,0,0
21,42174,73913,1,0
20,41187,69061,1,0
28,74471,88662,0,0
30,10302,66614,0,0
38,50643,42719,1,0
40,92160,85190,0,0
33,89648,35740,0,0
35,47047,61316,0,0
26,46338,49119,1,0
24,91690,35634,1,0
39,82905,43311,0,0
39,20852,77531,1,0
37,48197,37125,0,0
28,64868,41519,0,0
36,65255,49500,1,0
30,26435,83114,0,0
37,68600,36002,0,0
26,26361,4184,1,0
36,45894,73668,1,0
32,71809,10370,0,0
25,51337,32522,0,0
32,95325,23411,0,0
36,86801,64594,0,0
39,7129,51674,0,0
21,77083,45303,0,0
27,89250,45323,1,1
27,91373,45022,0,0
24,81154,13039,0,0
30,50445,30186,1,0
29,52944,42705,1,1
29,4021,99915,0,0
27,10303,16386,1,0
39,54225,14574,1,0
24,99970,11279,0,0
30,84213,22118,0,0
28,36919,37419,1,0
39,86567,31399,1,0
38,12353,74116,1,0
40,7062,8188,1,0
31,53069,25445,1,0
24,33774,14856,0,0
29,69858,73144,1,1
23,12117,39492,1,0
35,78504,10166,1,0
32,38305,76227,1,0
40,10733,64072,0,0
32,14967,6367,0,0
21,98219,19042,1,0
24,2387,1486,0,0
28,59109,21285,1,0
34,42862,56978,0,0
39,96230,85226,0,0
20,59307,30760,0,0
27,4659,93224,0,0
20,61767,92895,1,1
36,21735,58053,1,0
23,64435,44969,1,1
40,1198,13790,0,0
39,81446,76832,0,0
27,17825,87846,1,0
24,58275,41426,0,0
27,11068,24083,0,0
36,73686,70158,1,0
38,29764,90573,1,0
20,44817,98174,1,0
26,21766,26438,1,0
34,78724,79451,1,0
29,59934,14156,1,0
24,54485,9982,0,0
20,52146,44511,0,0
29,1822,11018,0,0
20,80727,40587,0,0
22,43266,87617,0,0
25,57358,44628,1,1
20,25824,66236,0,0
22,52771,35222,1,0
24,95335,78961,1,1
30,86762,64554,0,0
20,86594,29666,1,0
21,7225,4025,1,0
37,12186,50732,0,0
23,61411,29325,1,0
35,74894,26537,1,0
28,14711,75068,1,0
22,65341,61346,0,0
37,59978,60017,1,0
27,20534,67689,1,0
25,37244,44534,1,0
34,72362,75680,1,0
34,1172,78123,1,0
28,62399,13501,1,0
31,52952,13738,0,0
35,47541,96605,1,0
25,18259,78657,1,0
20,72085,86553,0,0
20,99456,3987,1,0
29,85002,41482,1,1
33,5648,2987,0,0
20,24160,19656,0,0
20,71445,1745,1,0
34,65989,92650,1,0
37,92979,61933,1,0
39,79688,69209,1,0
26,85339,75839,0,0
32,22518,90242,1,0
35,5941,12201,1,0
21,98972,82728,0,0
20,31134,8969,1,0
37,75063,83570,1,0
24,87876,3359,1,0
37,65591,97463,1,0
40,65252,57655,0,0
27,73932,22127,1,0
20,75647,78323,1,1
25,85697,99660,1,1
37,50912,95588,1,0
21,30332,2232,0,0
20,64004,8947,1,0
25,82514,85900,0,0
34,36849,88458,1,0
25,46486,39045,0,0
37,65229,21871,0,0
29,96709,68674,0,0
26,14416,1889,1,0
30,21705,78378,1,0
24,89919,20954,1,0
21,7443,60982,1,0
38,23411,13497,0,0
26,76413,6011,0,0
38,41745,30595,0,0
27,7345,15566,1,0
28,71700,22503,1,0
40,44851,29553,0,0
39,41238,61709,1,0
37,21723,79973,1,0
27,56472,19268,1,0
39,16067,10700,1,0
35,91621,59155,1,0
21,65186,53329,0,0
21,99701,10555,1,0
29,84773,35940,1,0
20,27207,22757,0,0
35,17742,23373,0,0
37,20238,35933,0,0
40,33008,58638,1,0
29,77308,14023,1,0
35,93825,1106,1,0
20,96619,40019,0,0
20,6242,40438,0,0
20,84422,86443,1,1
34,22307,10824,0,0
22,56042,5395,0,0
39,72385,2340,1,0
29,52470,6712,0,0
39,28046,2947,0,0
38,59846,63241,0,0
40,85390,9745,0,0
36,69724,43051,1,0
23,3598,38116,0,0
34,79969,8634,1,0
21,90064,67235,1,1
36,18001,63594,0,0
23,71077,7518,1,0
39,69135,59782,1,0
24,3331,17658,1,0
27,57746,21883,1,0
34,68911,55479,0,0
31,55867,32332,0,0
26,82593,68113,1,1
22,68334,85665,1,1
38,34729,68465,0,0
37,30443,43113,1,0
30,70562,41352,1,0
28,21366,43352,0,0
36,61605,23206,1,0
32,58298,22255,1,0
21,57417,27383,0,0
31,69737,1371,0,0
21,99841,23097,0,0
26,3638,44605,0,0
39,34081,99706,0,0
23,12151,70444,0,0
31,63377,93709,0,0
22,49998,52239,1,0
33,81590,67537,1,0
39,4461,68738,0,0
24,21471,68023,0,0
40,83202,56776,1,0
22,8859,79668,1,0
31,9731,51220,0,0
23,12681,18911,1,0
28,42969,78346,1,0
38,63451,94962,0,0
23,43493,73790,0,0
27,80730,35079,1,0
23,80036,1153,1,0
36,73518,68845,1,0
35,82519,51679,0,0
26,80382,8739,0,0
37,90885,6665,0,0
21,24626,87197,0,0
26,94340,95840,0,0
29,38204,99826,0,0
32,37443,80478,1,0
39,42152,69999,0,0
30,86443,12284,1,0
20,84997,77638,0,0
23,3933,89506,0,0
40,43717,33145,1,0
35,18392,25794,0,0
32,7568,95097,0,0
40,41320,94601,1,0
25,75713,92798,0,0
38,43804,5171,1,0
34,60932,8234,0,0
37,35747,23162,1,0
23,3901,6641,1,0
26,95825,87233,1,1
39,66242,62595,1,0
26,61526,56499,0,0
24,52736,60322,1,1
35,4905,54346,0,0
39,43397,78835,1,0
23,45963,54615,0,0
23,23173,74046,0,0
31,35322,55210,1,0
39,82505,63033,1,0
31,97483,4700,1,0
31,27256,51843,1,0
28,27935,60361,0,0
31,52998,65899,1,0
30,41313,68183,0,0
36,46150,4640,0,0
34,12175,28376,1,0
30,96426,42481,0,0
21,8838,15184,1,0
32,13056,48738,0,0
29,14396,15417,1,0
27,18347,42442,0,0
36,75725,51008,0,0
26,93352,60696,1,1
40,58043,52501,0,0
26,8859,62943,0,0
34,43130,31129,0,0
22,96364,64261,0,0
23,26464,42438,0,0
35,77754,20166,1,0
28,94937,68855,1,1
29,84201,36187,1,0
20,46617,30079,1,0
36,70704,55330,0,0
22,41628,84392,0,0
25,50345,57389,0,0
34,8452,1236,0,0
37,16812,84785,1,0
23,54937,28493,0,0
31,89540,32597,0,0
30,74623,22914,1,0
32,46449,29607,0,0
35,95074,72313,0,0
32,55394,8124,1,0
36,31551,97836,1,0
22,57370,35996,0,0
24,20536,48268,0,0
25,10437,45356,1,0
39,36730,74222,1,0
34,67946,66322,0,0
24,45773,91176,1,0
38,69202,92569,1,0
21,42064,62945,1,0
28,61306,78647,1,1
32,28997,56169,0,0
38,73978,97830,0,0
22,51879,89416,1,1
40,88389,23094,1,0
21,15816,5078,1,0
23,2246,99275,1,0
21,5389,38699,1,0
26,73989,27875,0,0
33,64391,54497,0,0
29,84060,22703,1,0
40,42886,80523,1,0
29,33775,9775,0,0
37,18485,2559,0,0
26,6329,89232,0,0
28,40037,25918,1,0
34,60384,78546,0,0
21,51307,86470,1,1
23,65627,28064,0,0
33,41571,41539,0,0
21,45554,79085,1,0
28,38901,13470,1,0
31,86975,15104,1,0
25,82816,45011,0,0
34,35533,51084,1,0
30,61119,44248,1,0
27,69081,85596,0,0
33,92769,51439,1,0
29,45123,70859,0,0
35,83627,80863,1,0
29,80100,70254,1,1
25,46302,81084,0,0
38,20109,82596,1,0
39,78936,24704,1,0
39,81842,67169,0,0
36,35326,5059,1,0
40,54073,30196,1,0
25,42106,32691,0,0
40,21359,21847,0,0
36,6267,4210,1,0
32,34924,90598,0,0
32,20836,60017,1,0
29,64480,20099,0,0
20,39566,36984,1,0
20,61101,50403,1,1
28,36827,81938,0,0
30,97646,41447,0,0
30,38390,40733,1,0
30,7863,13677,1,0
36,12873,46643,0,0
22,17636,14468,1,0
27,44047,50206,0,0
36,45454,42255,0,0
28,47783,77800,1,0
28,87429,51104,1,1
35,58673,82807,0,0
23,71656,22808,0,0
21,79074,35092,1,0
35,35805,1004,1,0
22,57716,33151,1,0
32,74060,54947,0,0
29,35929,42205,0,0
28,40041,87261,1,0
23,47021,71250,1,0
26,65990,17654,0,0
32,67666,28854,0,0
21,73458,8736,0,0
25,79758,25398,0,0
34,65721,9328,1,0
38,18400,73049,0,0
25,34279,7341,0,0
38,7715,66540,0,0
34,5391,88322,0,0
39,30841,15662,0,0
38,94086,38175,1,0
38,37119,87522,1,0
33,3672,23909,0,0
31,20355,31980,1,0
21,44022,62269,1,0
25,59048,66806,1,1
30,56772,39423,1,0
36,43646,89309,1,0
31,79194,47502,1,0
36,30023,29202,0,0
28,66642,19704,1,0
37,68024,68161,1,0
35,83833,63962,1,0
27,71832,37152,0,0
28,15281,14598,0,0
20,63323,53988,0,0
24,70871,19673,0,0
20,26257,73436,0,0
24,14793,86142,1,0
21,23914,13950,1,0
29,48993,16419,0,0
30,72199,97555,0,0
37,38558,12648,0,0
29,13084,18421,1,0
39,72563,57461,1,0
38,36785,15643,1,0
40,98287,34986,1,0
20,28994,50769,0,0
25,91312,64033,0,0
33,5088,88358,1,0
25,36574,84646,1,0
29,96681,76602,0,0
34,2197,18275,1,0
30,20360,13366,0,0
34,4773,16240,0,0
20,73959,39764,1,0
20,55811,89300,0,0
28,97228,40060,1,1
25,20379,35681,0,0
24,83998,67771,0,0
34,12271,1422,0,0
40,75882,79755,0,0
21,97098,20256,1,0
36,25109,4753,1,0
31,97135,33458,1,0
34,43863,78310,1,0
33,95631,80172,1,0
27,50578,97770,0,0
21,96366,26423,1,0
36,32686,87300,0,0
24,75781,8937,1,0
26,89156,21732,1,0
28,30727,40035,1,0
25,93956,21548,1,0
29,12900,26161,0,0
29,14172,8491,0,0
40,94151,95890,1,0
39,46384,79545,1,0
35,21324,74915,1,0
24,60847,35469,0,0
35,70442,11600,1,0
37,36418,58781,0,0
21,33417,43867,0,0
27,74946,59297,0,0
26,9933,42800,1,0
36,30435,20268,1,0
31,81865,32169,0,0
35,4892,22461,1,0
23,7754,36091,1,0
31,44151,64958,0,0
24,50812,65271,0,0
21,28079,54421,1,0
31,41691,48985,1,0
28,71472,1744,0,0
36,42818,57839,0,0
39,73737,9649,0,0
37,72381,19647,0,0
38,73336,28683,1,0
40,56920,95645,1,0
28,16075,85296,0,0
40,94887,24666,0,0
39,53575,23973,1,0
32,98811,49119,1,0
37,30865,11676,1,0
29,24300,40767,1,0
20,69057,52080,0,0
35,37961,95450,1,0
24,6276,58877,0,0
22,45456,77333,0,0
36,30235,79924,1,0
37,97129,9676,0,0
29,41883,1400,0,0
36,19707,3652,0,0
26,35890,36973,1,0
36,63122,3619,0,0
35,77476,82268,1,0
39,90316,29582,1,0
25,61909,56093,0,0
34,80968,66436,1,0
37,52012,40313,1,0
20,18583,75532,1,0
37,56551,28336,0,0
30,47197,75643,1,0
33,50248,17668,0,0
23,47492,11634,0,0
26,35272,75340,1,0
32,68586,50113,0,0
36,99931,45455,1,0
35,52351,49543,0,0
23,30253,98367,1,0
28,60536,64597,0,0
21,47259,28511,1,0
31,99334,1036,0,0
33,89487,91187,1,0
36,45012,35529,1,0
35,5310,71679,0,0
37,8493,2266,0,0
22,40590,54062,1,0
30,44396,91588,1,0
33,76357,75192,1,0
24,45066,53831,1,0
30,54544,56766,0,0
39,16737,69607,0,0
29,39461,31339,1,0
23,3633,31816,0,0
39,44139,11796,0,0
20,39036,97787,0,0
34,52175,76485,0,0
22,47083,34910,1,0
