AOD,narration,cummulative_credit_amount,Output
81,1,710993,1
88,1,263179,0
98,1,429698,0
95,0,513018,0
89,0,641970,0
100,0,921401,0
80,0,829165,0
80,0,828570,0
92,0,488972,0
99,1,321739,0
88,1,758969,1
100,0,327079,0
86,1,864491,1
88,1,998194,1
91,1,234229,0
80,0,481515,0
83,0,652881,0
89,1,158829,0
95,0,765781,0
90,1,142423,0
86,0,527924,0
88,1,414650,0
92,1,176275,0
90,0,221677,0
98,0,232120,0
81,0,893334,0
88,1,700014,1
86,1,439484,0
96,1,61486,0
87,0,939009,0
97,0,2989,0
99,0,362330,0
83,0,409642,0
95,0,327029,0
82,1,434698,0
94,0,871514,0
90,0,298195,0
86,1,612996,1
96,0,487399,0
92,1,451314,0
89,0,954506,0
99,1,69619,0
80,1,181720,0
98,1,268001,0
89,0,792115,0
89,0,722995,0
92,0,354742,0
91,1,460595,0
84,1,175980,0
91,0,776212,0
82,1,259714,0
83,0,969231,0
84,0,931082,0
95,1,604195,0
85,0,125148,0
84,0,925395,0
85,0,918572,0
85,0,809433,0
96,0,768457,0
100,0,524498,0
89,0,519073,0
92,1,260162,0
97,0,784133,0
82,0,357141,0
95,0,667052,0
80,0,834646,0
87,1,561316,1
89,0,687532,0
94,1,457219,0
80,1,86880,0
87,1,78518,0
82,0,451500,0
86,1,756602,1
86,1,396884,0
95,1,893838,0
94,1,430643,0
93,0,338888,0
94,0,805967,0
100,1,702326,0
91,0,265724,0
93,1,753455,0
86,1,35214,0
91,0,89382,0
98,1,689324,0
92,0,130695,0
100,0,760919,0
100,1,734811,0
92,0,868720,0
94,0,293415,0
83,1,938600,1
95,0,552100,0
83,0,315986,0
91,1,207660,0
94,0,2153,0
94,0,960855,0
81,1,161543,0
85,1,733149,1
96,1,353027,0
84,0,212952,0
97,0,158122,0
83,0,329052,0
82,0,330386,0
84,0,580344,0
80,1,445989,0
81,1,327404,0
83,0,858144,0
85,1,206076,0
82,1,51149,0
98,0,317398,0
81,1,81439,0
91,0,727810,0
92,0,232602,0
83,0,914854,0
82,0,858275,0
94,1,813666,0
94,0,222929,0
100,0,426642,0
80,0,509771,0
98,1,20284,0
88,1,413875,0
99,1,661402,0
92,1,657284,0
87,1,427525,0
89,1,240119,0
98,0,678105,0
96,0,298257,0
92,1,571832,0
84,0,900726,0
89,0,622248,0
83,1,303949,0
92,1,558124,0
80,1,675419,1
82,0,227786,0
86,0,915605,0
82,1,22617,0
88,0,66090,0
94,0,390655,0
81,0,639675,0
100,1,151456,0
96,0,430328,0
100,1,718854,0
90,1,767870,0
82,1,371268,0
80,1,812958,1
89,1,76543,0
96,1,42338,0
91,1,871605,0
100,1,969182,0
94,1,22568,0
100,0,124564,0
80,1,761890,1
92,0,506741,0
81,1,888841,1
89,0,688242,0
92,0,679940,0
87,1,475429,0
97,1,105741,0
94,1,593787,0
92,0,276975,0
93,0,6199,0
99,1,238227,0
100,0,580616,0
99,1,493703,0
83,1,247043,0
83,1,357857,0
98,1,779735,0
82,0,263164,0
97,0,993534,0
93,1,850993,0
97,0,905822,0
92,1,961536,0
80,1,66368,0
94,1,844592,0
80,0,478467,0
95,1,376759,0
96,0,167090,0
85,1,514916,1
100,1,176440,0
85,0,187755,0
93,0,720129,0
100,0,48016,0
80,1,199444,0
93,1,864274,0
100,1,877450,0
85,1,562321,1
100,1,815857,0
100,0,510789,0
85,0,823040,0
86,1,715480,1
98,1,623659,0
96,0,382857,0
94,1,153025,0
97,1,996415,0
92,1,564664,0
93,1,592909,0
93,1,942722,0
88,1,881231,1
81,0,744096,0
86,0,427040,0
80,1,163878,0
92,1,377128,0
85,1,107384,0
83,1,94555,0
80,0,119180,0
96,0,325542,0
93,1,881364,0
91,0,526791,0
91,0,108317,0
85,1,435868,0
90,0,551509,0
96,1,653673,0
93,0,601103,0
85,0,100804,0
83,1,19026,0
87,0,996517,0
91,1,859647,0
81,1,296801,0
83,1,325875,0
84,0,515916,0
87,1,941314,1
92,0,947672,0
100,1,48714,0
83,1,276218,0
90,0,605622,0
91,1,735997,0
86,1,21681,0
93,1,478363,0
93,0,321344,0
97,0,785254,0
94,0,798460,0
93,0,701898,0
92,0,255099,0
85,0,500301,0
84,0,856849,0
94,0,687426,0
82,0,922393,0
87,0,374387,0
89,1,664734,1
89,1,91380,0
81,0,690253,0
94,0,114012,0
95,0,942154,0
89,0,310219,0
98,1,862995,0
89,1,508566,1
89,1,375961,0
95,1,468297,0
98,1,26197,0
82,1,54455,0
91,1,447192,0
81,0,754148,0
99,1,417211,0
89,0,608098,0
91,1,182393,0
81,0,162131,0
95,1,70611,0
94,1,478632,0
97,1,24549,0
86,1,461313,0
87,1,540497,1
99,1,910826,0
90,0,56205,0
93,1,861740,0
91,0,498052,0
87,0,820204,0
99,1,955599,0
96,1,20416,0
80,1,162991,0
84,1,528405,1
80,1,114736,0
93,1,969583,0
92,0,607929,0
81,0,863639,0
89,1,11767,0
98,1,114196,0
96,1,526916,0
90,1,608958,0
84,0,687396,0
92,1,504249,0
97,0,60600,0
87,0,340425,0
85,0,724347,0
89,0,709885,0
90,0,413099,0
95,0,409545,0
82,1,758675,1
97,1,221359,0
94,1,867,0
99,0,772657,0
90,1,569742,0
82,1,270925,0
94,0,307366,0
82,1,242062,0
100,1,320165,0
100,0,104052,0
88,0,706835,0
85,0,516751,0
89,0,848159,0
96,0,861918,0
88,0,806931,0
95,1,211341,0
97,1,513132,0
83,1,635266,1
96,1,246633,0
94,1,103941,0
98,1,422291,0
99,0,479835,0
86,0,433786,0
88,0,994127,0
95,0,584014,0
89,0,633313,0
95,0,92449,0
87,0,101921,0
89,1,127260,0
90,1,474656,0
81,1,214287,0
93,1,777625,0
85,1,386277,0
82,1,67050,0
85,0,156118,0
81,0,128366,0
88,1,278745,0
99,0,692690,0
89,1,455218,0
84,1,98620,0
88,1,244656,0
84,0,327738,0
90,1,687816,0
80,1,534578,1
98,0,953053,0
93,1,92036,0
89,1,260692,0
88,1,854399,1
85,0,870618,0
96,0,419624,0
82,0,490202,0
86,1,743967,1
94,1,791306,0
100,0,589927,0
92,1,375928,0
84,0,741968,0
84,1,279602,0
95,0,286924,0
95,0,364691,0
87,1,824095,1
96,0,865833,0
93,1,454195,0
98,1,860312,0
90,0,215791,0
96,0,334030,0
96,1,832826,0
96,0,449237,0
100,1,344909,0
82,1,113555,0
97,1,705345,0
96,0,997437,0
87,0,544274,0
88,1,296153,0
89,1,620414,1
97,1,310770,0
83,0,220686,0
92,1,593901,0
97,0,630864,0
96,1,11266,0
97,0,408769,0
87,0,581936,0
95,1,183491,0
90,0,893146,0
89,0,217255,0
83,0,719888,0
83,0,834527,0
82,0,149913,0
98,1,89104,0
96,1,649012,0
80,0,114589,0
81,0,856555,0
84,1,874097,1
88,1,754017,1
84,0,590683,0
87,1,165739,0
99,1,138239,0
99,0,496659,0
86,1,892006,1
95,1,253886,0
98,0,227119,0
87,0,693586,0
92,0,93421,0
83,0,650886,0
82,0,606222,0
92,0,951319,0
88,0,83168,0
98,1,46811,0
98,0,703656,0
90,0,26704,0
87,1,467355,0
99,1,753030,0
87,0,272060,0
82,0,397840,0
98,0,541170,0
96,0,812046,0
97,1,217128,0
88,0,966904,0
99,0,990235,0
97,0,195302,0
90,0,317957,0
80,1,829486,1
95,1,992484,0
94,1,913946,0
100,0,15334,0
89,0,974828,0
88,0,583320,0
95,1,46620,0
92,1,949143,0
90,0,451766,0
99,0,697676,0
99,1,320692,0
85,1,61054,0
80,0,552567,0
88,1,993494,1
100,1,983519,0
89,0,163157,0
93,0,65670,0
95,0,981749,0
99,1,242992,0
86,0,53366,0
84,0,345829,0
97,1,980173,0
97,0,42688,0
92,0,502353,0
80,1,633903,1
90,1,700189,0
92,0,675673,0
91,0,185510,0
93,0,560241,0
97,1,919418,0
86,0,475156,0
81,1,666952,1
89,0,401135,0
94,0,558837,0
94,1,63554,0
94,0,492889,0
88,0,148472,0
92,0,647343,0
95,0,561328,0
88,0,768371,0
84,1,592571,1
88,0,551869,0
89,0,862452,0
86,0,903115,0
86,1,79755,0
97,1,118301,0
92,1,976668,0
85,1,13788,0
96,0,841900,0
100,1,860185,0
96,1,618658,0
85,0,475607,0
83,0,961814,0
83,1,231838,0
100,1,59655,0
80,1,623986,1
86,0,127288,0
80,0,599233,0
88,0,948089,0
96,1,81043,0
84,1,731895,1
81,1,840269,1
93,1,518997,0
87,0,772656,0
98,1,898277,0
87,1,558431,1
100,0,697018,0
98,1,825524,0
91,1,251529,0
92,1,840043,0
98,0,451856,0
96,0,915462,0
97,1,824731,0
91,0,16274,0
81,0,33588,0
96,0,496057,0
97,1,903252,0
82,0,877792,0
83,0,169494,0
88,0,199825,0
92,1,925588,0
83,0,919384,0
87,1,317213,0
100,0,687507,0
95,1,332517,0
90,0,593967,0
87,1,567588,1
92,0,102920,0
82,0,535485,0
80,1,683454,1
83,0,487989,0
91,0,715121,0
82,1,247129,0
93,1,326968,0
86,1,997703,1
92,1,150113,0
93,0,434450,0
94,0,953386,0
84,1,499528,0
92,0,767555,0
97,1,50051,0
89,0,640779,0
94,1,561532,0
90,0,198681,0
81,1,807532,1
86,1,137149,0
93,0,20637,0
88,0,872127,0
88,1,499076,0
90,0,670626,0
94,1,818628,0
91,1,672156,0
87,1,38750,0
90,0,636563,0
90,1,476269,0
84,0,786943,0
97,1,574700,0
81,0,254701,0
86,1,749143,1
97,1,691757,0
100,1,16772,0
82,1,601149,1
97,1,357007,0
99,0,58971,0
93,1,604934,0
96,0,640730,0
82,0,676460,0
92,1,471005,0
82,0,722266,0
92,1,856169,0
99,1,386268,0
99,1,981230,0
82,1,171642,0
87,0,350751,0
80,0,340304,0
91,0,644580,0
89,1,375016,0
95,0,302497,0
92,1,361386,0
88,0,893569,0
100,1,558296,0
96,1,702538,0
81,1,710278,1
94,0,240769,0
92,0,782591,0
87,1,527853,1
95,0,50025,0
80,1,212754,0
98,1,8072,0
85,1,447723,0
88,1,413703,0
89,0,797937,0
92,0,216631,0
88,1,547186,1
89,1,628773,1
95,0,170337,0
97,0,694038,0
90,0,682518,0
85,0,895272,0
91,0,413550,0
99,0,835443,0
85,1,79113,0
83,0,675666,0
85,1,638995,1
92,1,704162,0
100,0,663142,0
84,1,324110,0
98,1,114703,0
100,1,871958,0
85,1,391906,0
90,1,295047,0
87,1,153847,0
88,1,837931,1
80,0,809588,0
93,1,567724,0
99,0,184978,0
94,1,888613,0
89,0,995078,0
84,0,526958,0
81,1,311536,0
91,1,551719,0
84,1,639382,1
97,1,889529,0
89,1,284386,0
90,0,51215,0
84,0,747690,0
97,0,622034,0
93,0,920955,0
91,0,40961,0
86,1,175270,0
81,1,639264,1
86,1,725014,1
88,0,144439,0
82,0,772661,0
85,1,246440,0
86,1,239863,0
86,1,523101,1
93,1,234986,0
84,0,169060,0
97,0,9859,0
95,1,593853,0
81,1,372589,0
88,1,577742,1
91,1,375597,0
100,0,599240,0
86,1,385387,0
87,0,631869,0
97,0,610560,0
92,0,89493,0
97,0,514540,0
94,0,205605,0
95,1,219973,0
99,0,672091,0
99,0,219672,0
85,0,887864,0
90,0,330061,0
94,1,14517,0
99,1,216139,0
85,1,359933,0
87,1,551745,1
100,0,81212,0
83,0,219425,0
81,1,840208,1
84,0,197364,0
81,1,599621,1
96,1,578748,0
96,0,491438,0
92,0,516304,0
95,0,239117,0
81,1,652683,1
95,0,814635,0
83,1,885286,1
94,0,754966,0
90,1,527538,0
91,1,164991,0
87,0,283174,0
83,0,175432,0
91,1,482765,0
92,0,657078,0
83,0,787320,0
93,1,520540,0
83,0,953491,0
99,0,497104,0
93,0,788064,0
96,1,767099,0
98,1,668841,0
85,0,49866,0
95,1,106677,0
99,1,358769,0
98,0,236015,0
86,1,766907,1
92,0,532397,0
81,0,877448,0
88,0,542003,0
94,1,834772,0
99,0,606523,0
83,1,227426,0
100,0,632520,0
82,0,358798,0
99,1,905625,0
100,1,227074,0
94,1,7150,0
100,1,746681,0
98,1,475808,0
87,1,629889,1
92,0,322615,0
93,1,198572,0
96,1,479356,0
98,0,678973,0
97,0,507438,0
86,0,269516,0
82,0,855124,0
94,1,78479,0
86,0,976471,0
86,1,326131,0
97,1,30180,0
85,1,974447,1
88,0,34137,0
99,1,114021,0
93,0,293030,0
89,0,465441,0
81,1,983910,1
88,1,192416,0
89,0,343640,0
81,0,509219,0
96,0,188612,0
91,0,893335,0
91,1,591585,0
84,1,225914,0
87,1,451535,0
85,0,840126,0
82,1,222302,0
97,0,317114,0
85,0,935533,0
98,0,30627,0
94,1,211834,0
85,0,218167,0
96,1,697534,0
94,0,110319,0
81,0,79119,0
96,1,334149,0
96,0,705857,0
92,1,281799,0
95,1,845174,0
93,1,631353,0
90,0,220463,0
95,1,261355,0
97,1,626803,0
99,1,297486,0
86,0,124660,0
87,1,653098,1
97,1,917503,0
93,0,317183,0
100,0,114082,0
98,1,211937,0
81,0,892722,0
83,1,2436,0
80,0,387248,0
93,1,972756,0
86,0,134225,0
96,0,915688,0
84,1,982908,1
93,0,892003,0
91,0,401918,0
90,0,459943,0
97,1,13136,0
90,1,264606,0
94,1,831232,0
97,1,168119,0
81,1,397715,0
82,1,504831,1
99,1,832092,0
99,1,118031,0
95,1,326967,0
98,0,80453,0
90,1,625553,0
87,1,202869,0
87,0,366545,0
83,0,29357,0
96,0,496727,0
92,0,610063,0
97,1,45346,0
89,0,907580,0
97,1,643685,0
97,0,975291,0
81,1,255291,0
93,0,104788,0
81,1,514742,1
82,0,290704,0
92,1,151474,0
96,0,927366,0
85,0,656327,0
83,1,469252,0
84,1,927825,1
98,1,858532,0
97,1,357115,0
100,0,697012,0
90,1,714486,0
85,1,773326,1
90,0,680994,0
92,1,13982,0
87,0,462876,0
88,1,239350,0
89,1,617221,1
82,1,450068,0
97,1,374206,0
90,0,372133,0
92,0,67786,0
82,0,635636,0
89,0,237202,0
90,1,221090,0
93,1,26435,0
86,0,964947,0
81,1,39079,0
85,1,491958,0
100,1,794056,0
81,0,111713,0
95,0,336920,0
85,1,728592,1
92,0,689294,0
86,1,88996,0
80,1,917154,1
88,0,59436,0
88,0,513711,0
86,0,298582,0
94,1,323130,0
82,1,667014,1
88,1,574156,1
95,0,581708,0
84,0,752308,0
81,0,550887,0
99,1,54817,0
87,0,382392,0
87,1,20555,0
98,1,627590,0
95,0,789083,0
99,0,120421,0
100,0,813577,0
93,0,71283,0
97,0,774618,0
94,0,448703,0
96,0,580788,0
90,1,626250,0
95,0,32011,0
86,0,602347,0
91,0,646675,0
92,1,714200,0
95,0,322073,0
93,0,13755,0
87,1,15044,0
80,1,916213,1
85,0,965307,0
86,1,544136,1
83,1,499654,0
99,0,764186,0
83,1,926164,1
96,1,343170,0
100,0,991748,0
83,1,757767,1
81,0,330637,0
95,0,935710,0
84,1,403345,0
88,0,898325,0
90,1,397903,0
91,1,184416,0
88,0,540889,0
84,0,686363,0
80,1,757679,1
97,0,722613,0
86,1,753091,1
82,1,648469,1
95,0,984471,0
97,0,467964,0
91,1,695305,0
92,1,7965,0
96,1,211833,0
97,0,504374,0
80,0,377171,0
80,1,275122,0
94,0,754940,0
85,1,162109,0
91,0,345510,0
100,0,962414,0
99,1,98161,0
89,0,566518,0
87,0,141360,0
90,1,933884,0
97,1,488911,0
91,0,969178,0
87,1,292258,0
94,0,131247,0
82,0,294741,0
95,1,478428,0
93,0,71346,0
87,0,432602,0
85,0,335535,0
89,0,704632,0
95,0,944570,0
89,0,315404,0
100,1,681195,0
87,0,787053,0
99,1,263078,0
86,1,699807,1
82,1,662414,1
96,1,702024,0
90,1,32323,0
87,0,173983,0
91,1,719701,0
95,0,338841,0
87,1,284772,0
84,0,662059,0
84,0,164292,0
95,1,372331,0
97,0,999466,0
94,0,306257,0
80,1,397894,0
82,1,481319,0
81,0,233269,0
87,1,229313,0
99,1,556332,0
95,1,9985,0
87,1,712449,1
93,0,627664,0
88,1,709659,1
85,1,201500,0
86,0,109726,0
87,0,123185,0
90,1,932067,0
85,0,97070,0
88,1,451603,0
100,0,806913,0
98,1,969359,0
96,1,430206,0
81,0,378278,0
91,1,843986,0
90,1,977286,0
80,1,474380,0
87,1,380447,0
93,0,183599,0
89,0,428446,0
87,0,37127,0
92,0,890391,0
94,0,298744,0
88,0,422692,0
94,0,231793,0
91,0,715321,0
96,1,850449,0
82,0,226376,0
80,1,552224,1
81,1,660660,1
89,1,30530,0
93,0,783580,0
94,1,24738,0
94,1,262989,0
92,0,932424,0
84,1,512739,1
87,0,559742,0
93,1,524728,0
90,1,274786,0
94,1,93819,0
93,1,468564,0
82,1,941086,1
80,1,30750,0
99,0,377589,0
86,0,977669,0
90,0,28144,0
86,1,98748,0
93,1,980776,0
81,0,402496,0
83,1,56153,0
83,1,17762,0
92,0,615974,0
87,0,943521,0
86,0,316914,0
92,0,761338,0
88,0,9805,0
91,1,198202,0
96,1,644876,0
84,0,513796,0
98,1,959906,0
94,1,131110,0
87,0,120878,0
84,0,936061,0
100,0,602405,0
91,0,351763,0
93,1,986839,0
97,0,476596,0
84,0,441505,0
91,0,528701,0
83,0,673114,0
91,1,295220,0
81,0,651658,0
95,0,506706,0
80,0,706337,0
87,1,26738,0
87,0,944271,0
93,0,36384,0
83,0,33601,0
92,1,766400,0
91,1,873770,0
80,0,683590,0
87,0,498458,0
82,1,638467,1
91,1,771039,0
87,0,74260,0
87,1,232063,0
96,1,639943,0
84,1,926965,1
85,0,869710,0
96,0,19895,0
100,0,133538,0
98,1,749158,0
86,0,968663,0
92,0,448510,0
83,0,528652,0
90,0,638003,0
97,0,786129,0
80,0,263716,0
92,0,796616,0
90,1,359221,0
81,0,116740,0
94,0,215341,0
85,0,971539,0
89,1,294317,0
81,0,365756,0
87,0,588451,0
88,0,977074,0
91,0,850310,0
82,1,606620,1
89,0,396844,0
93,0,484225,0
93,1,508876,0
86,0,979575,0
85,1,844572,1
90,1,550912,0
84,0,889046,0
88,1,395767,0
90,1,653079,0
85,0,751293,0
88,1,404412,0
98,0,720711,0
90,0,355465,0
82,1,753161,1
91,0,125712,0
99,0,387918,0
93,1,156525,0
96,1,353893,0
82,1,573531,1
90,1,645290,0
98,0,512373,0
84,0,411129,0
100,0,930889,0
100,0,250751,0
89,0,332890,0
88,1,409025,0
90,0,65100,0
92,0,956885,0
100,1,241551,0
82,0,244646,0
96,0,780870,0
90,1,313765,0
95,1,820441,0
97,1,144520,0
93,1,622938,0
81,1,494598,0
85,0,137372,0
95,1,540194,0
87,0,303450,0
94,1,745108,0
91,1,581451,0
84,0,50894,0
82,0,620561,0
91,0,989177,0
83,0,906201,0
93,1,222269,0
92,1,763721,0
92,0,104100,0
90,0,131524,0
89,1,113243,0
93,0,707102,0
99,1,385717,0
97,0,723752,0
83,0,405682,0
91,1,456228,0
87,1,167118,0
100,1,961187,0
94,1,184055,0
95,0,730885,0
94,1,766465,0
100,0,408044,0
86,0,995622,0
96,0,20201,0
93,1,422502,0
84,1,458130,0
92,1,513815,0
91,0,854214,0
95,0,953910,0
89,1,700853,1
92,1,637111,0
90,1,458583,0
96,1,71636,0
92,0,585768,0
85,1,650678,1
100,1,722463,0
91,0,35085,0
100,0,127879,0
80,1,724060,1
92,0,665882,0
88,0,342208,0
98,0,28325,0
82,0,594556,0
92,0,764419,0
85,0,307687,0
81,0,993788,0
93,1,968416,0
97,0,865327,0
83,1,934173,1
93,1,449,0
90,0,895343,0
86,1,348951,0
97,1,994197,0
87,0,870146,0
97,1,286632,0
82,1,729959,1
84,0,383706,0
87,0,703782,0
92,0,255536,0
91,0,68594,0
87,1,546416,1
92,1,155944,0
84,1,55593,0
81,0,326066,0
100,1,294801,0
95,0,220140,0
91,0,731786,0
89,0,899086,0
83,1,618227,1
88,0,310390,0
99,0,368516,0
87,1,756631,1
95,1,112014,0
85,0,798342,0
98,0,153051,0
85,0,878649,0
83,0,58128,0
89,0,995105,0
91,0,829590,0
99,1,199957,0
98,0,907605,0
94,1,217773,0
91,1,938405,0
81,1,513101,1
100,0,367615,0
87,0,136464,0
92,0,897696,0
81,0,661852,0
81,0,847001,0
80,0,649178,0
85,0,428573,0
80,1,729857,1
95,0,391564,0
83,0,65044,0
88,0,522842,0
83,0,967373,0
100,0,664014,0
91,0,878311,0
100,1,195206,0
86,1,514886,1
98,0,292433,0
91,0,458796,0
81,0,441011,0
84,1,142414,0
83,0,422515,0
82,0,746850,0
86,1,134638,0
80,0,877277,0
87,0,305844,0
97,0,73864,0
86,1,466327,0
90,0,267236,0
92,0,603316,0
93,0,871029,0
91,0,169944,0
98,0,513395,0
89,1,361910,0
88,0,930418,0
80,0,907532,0
100,0,666497,0
84,1,453646,0
100,0,401074,0
100,1,655857,0
86,0,357933,0
89,0,945472,0
99,1,544657,0
84,0,729585,0
99,0,471912,0
88,0,677386,0
96,1,834387,0
84,0,610216,0
100,0,928288,0
94,0,591240,0
100,1,536239,0
100,1,858456,0
82,1,549862,1
91,0,890759,0
92,1,451825,0
88,1,575371,1
100,0,242061,0
92,1,826060,0
92,1,474465,0
98,0,28674,0
91,1,974821,0
91,0,469546,0
84,0,424466,0
81,1,10534,0
100,0,902490,0
92,0,578772,0
92,0,790752,0
99,1,216539,0
83,0,840426,0
99,0,665552,0
95,1,865702,0
87,0,684283,0
95,1,287885,0
95,1,298155,0
100,1,688066,0
82,0,908027,0
91,0,117149,0
93,0,598527,0
81,1,812087,1
84,1,500814,1
84,1,566315,1
97,0,929631,0
97,1,314730,0
97,1,343923,0
88,0,784954,0
94,1,353994,0
97,0,885072,0
88,1,909959,1
88,0,834822,0
89,1,844133,1
97,1,832455,0
80,1,601803,1
92,0,521163,0
95,0,668510,0
92,0,646329,0
98,1,616848,0
82,0,618177,0
93,0,14181,0
82,1,918430,1
87,1,680523,1
97,0,967432,0
88,0,470878,0
88,0,548113,0
96,1,323429,0
96,0,575490,0
95,1,827339,0
98,1,526961,0
96,1,738795,0
96,0,289404,0
92,0,840125,0
94,1,178657,0
97,0,267645,0
96,0,273711,0
93,0,727807,0
87,1,91539,0
93,0,614178,0
81,1,146647,0
96,1,13506,0
86,1,974609,1
94,0,867557,0
93,0,225438,0
96,0,117951,0
89,1,205161,0
97,1,629386,0
85,1,944645,1
91,0,56962,0
88,1,956400,1
92,1,29783,0
87,1,329074,0
83,0,906706,0
84,1,846798,1
86,0,236613,0
98,0,988849,0
83,1,241774,0
94,0,444759,0
99,0,130951,0
89,1,683877,1
100,0,965996,0
100,0,362629,0
83,1,106150,0
95,0,513300,0
98,1,267920,0
99,1,338958,0
91,0,97465,0
95,1,692050,0
85,1,676389,1
94,0,68391,0
81,1,623977,1
89,0,192369,0
90,0,452384,0
98,0,835858,0
100,0,913391,0
94,0,699022,0
95,1,842339,0
87,1,538275,1
93,1,621701,0
86,1,994398,1
100,0,223850,0
99,1,428855,0
94,1,911957,0
100,0,53313,0
89,1,850384,1
88,0,136819,0
84,0,740848,0
85,0,974977,0
97,1,491217,0
82,1,462631,0
91,1,717725,0
95,1,540658,0
85,1,753646,1
94,1,117599,0
85,0,299645,0
94,1,698073,0
96,1,274190,0
85,0,110767,0
88,0,847013,0
80,0,527722,0
87,0,187824,0
85,0,192134,0
80,1,539866,1
86,1,314267,0
88,0,809306,0
84,1,975911,1
90,1,661583,0
89,0,638623,0
92,0,141840,0
82,0,219016,0
94,0,415163,0
95,0,136924,0
81,1,981988,1
81,0,861921,0
91,0,910334,0
84,0,897150,0
93,0,224556,0
94,1,320356,0
80,0,473410,0
95,0,96303,0
94,0,268233,0
87,0,145669,0
91,1,319340,0
80,0,753100,0
96,1,135910,0
91,1,775683,0
96,0,573126,0
90,1,823345,0
98,0,861763,0
85,0,730883,0
81,0,618202,0
86,0,571086,0
91,0,174374,0
82,0,507306,0
86,1,39715,0
92,0,594862,0
94,0,174717,0
96,1,640246,0
82,0,676948,0
93,1,245066,0
91,0,383958,0
95,0,419869,0
92,1,428634,0
88,0,16790,0
93,1,372378,0
83,1,68622,0
97,0,687484,0
82,1,576974,1
90,0,177912,0
82,0,998240,0
80,0,565803,0
100,0,816031,0
92,1,497316,0
98,0,982860,0
84,1,521190,1
91,1,586189,0
98,1,710469,0
99,1,419468,0
81,0,134109,0
89,1,646458,1
92,0,590916,0
96,0,188182,0
88,0,11878,0
81,1,106787,0
94,0,91017,0
94,1,810507,0
93,0,796007,0
97,1,162528,0
92,0,527115,0
92,1,361617,0
96,0,296631,0
96,0,868018,0
80,1,948968,1
85,0,982438,0
100,1,460404,0
85,0,973903,0
90,1,638393,0
96,0,961706,0
84,0,949656,0
85,0,477820,0
90,1,100207,0
88,1,950774,1
84,0,995040,0
93,1,328295,0
100,1,908088,0
99,1,874551,0
82,1,350140,0
96,1,50081,0
90,1,31505,0
82,0,531554,0
86,0,644081,0
86,1,148534,0
94,1,515383,0
90,1,986346,0
84,0,216586,0
99,0,783872,0
95,1,407654,0
88,1,1258,0
93,0,441278,0
100,0,427895,0
81,0,835218,0
85,0,869058,0
83,0,115489,0
83,0,425897,0
88,1,432246,0
97,1,766781,0
91,0,579999,0
99,1,688566,0
97,1,134063,0
81,1,316340,0
88,1,787391,1
85,0,869957,0
87,1,102656,0
96,1,822652,0
88,1,614149,1
99,0,219695,0
85,1,678936,1
84,0,561723,0
93,0,194007,0
91,0,431886,0
100,0,671887,0
92,0,547387,0
83,1,738546,1
94,0,256744,0
80,1,782842,1
86,1,333286,0
90,1,633303,0
84,1,420380,0
99,1,256474,0
81,0,925236,0
91,0,655694,0
84,0,70821,0
81,1,531880,1
83,1,298921,0
91,1,979223,0
88,0,656659,0
98,1,972676,0
100,0,744208,0
100,0,376513,0
96,0,788742,0
94,1,676101,0
86,1,87680,0
92,1,831598,0
89,0,367337,0
99,0,116159,0
83,0,471917,0
88,0,428300,0
93,1,887928,0
97,1,860669,0
87,0,378437,0
96,0,783539,0
91,0,528651,0
84,0,152942,0
95,1,347382,0
99,1,977282,0
94,0,456678,0
95,0,522706,0
92,0,127880,0
88,1,756083,1
82,0,609836,0
92,0,146426,0
89,0,100125,0
86,0,420968,0
88,0,847729,0
94,0,520381,0
